name,type,episodes,mal_id
Girls & Panzer: Saishuushou Part 1 - Fushou Akiyama Yukari no Sensha Kouza,Special,1,39429
Gundam: G no Reconguista Movie I - Ike! Core Fighter,Movie,1,38714
Hanasakeru Seishounen Recaps,Special,3,6726
Happy Sugar Life,TV,12,37517
Hetalia World★Stars Specials,Special,3,48627
Hibike! Euphonium 2 Specials,Special,7,34204
Imanara Maniau! Log Horizon,Special,1,21235
Jigoku Sensei Nube: Kyoufu no Natsuyasumi!! Ayashi no Umi no Densetsu!,Movie,1,5296
Sora no Method,TV,13,23209
Stratos 4 Advance,OVA,6,423
Takano Kousaten,Movie,1,50206
Tatsu no Ko Tarou,Movie,1,1208
Toku: Touken Ranbu - Hanamaru - Setsugetsuka,Movie,3,47777
Totsuzen! Neko no Kuni Banipal Witt,Movie,1,2715
Umayuru,ONA,24,51772
Urusei Yatsura Movie 6: Itsudatte My Darling,Movie,1,1925
Vandread: Taidou-hen,OVA,1,1112
Vassalord.,OVA,1,15933
Venus Senki,Movie,1,544
Working'!! Announcement Specials,ONA,2,10532
Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. OVA,OVA,1,20545
SK∞: Crazy Rock Jam,Special,1,48456
Stratos 4,TV,13,421
Sunohara-sou no Kanrinin-san,TV,12,36817
Tenchi Muyou! Ryououki 2nd Season Picture Drama,Special,1,10351
Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!,OVA,1,10622
Tenpou Ibun: Ayakashi Ayashi - Ayashi Shinkyoku,Special,5,3248
Vampire Knight: Gekiai no Portrait,Special,1,8422
Video Senshi Lezarion,TV,45,6672
"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!",TV,12,37393
White Album 2nd Season,TV,13,6165
Wo Shi Da Shenxian,ONA,16,44513
Wu Geng Ji 4th Season,ONA,24,49398
Xie Wang Zhui Qi,ONA,13,39188
You Yao,ONA,12,41916
Yu☆Gi☆Oh! The Dark Side of Dimensions Special: Eien no Rival - Yuugi to Kaiba!,Special,1,33997
Kumo no You ni Kaze no You ni,Special,1,1032
Magical☆Star Kanon 100%,OVA,1,17725
Mahou Sensei Negima! Movie: Anime Final,Movie,1,7135
Majutsushi Orphen: Revenge,TV,23,1018
Mecha-ude,ONA,1,37760
Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,Special,1,594
Net Ghost Pipopa,TV,51,4051
No Game No Life Specials,Special,6,24991
"Okoshiyasu, Chitose-chan",TV,24,38089
Pokemon XY: Sora no Hahen,Movie,1,23849
Quanzhi Fashi II,ONA,12,36318
Ribbon no Kishi,TV,52,3024
Ro-Kyu-Bu!,TV,12,10572
Saint Seiya: Saishuu Seisen no Senshi-tachi,Movie,1,1260
Seigi wo Aisuru Mono Gekkou Kamen,TV,39,4332
Seton Doubutsuki,TV,45,7845
Alps Monogatari: Watashi no Annette,TV,48,2546
Bakusou Kyoudai Let's & Go MAX,TV,51,2709
Bananya,TV,13,32664
Blue Thermal,Movie,1,49665
Candy Boy: Nonchalant Talk of the Certain Twin Sisters in Daily Life,ONA,7,4535
Candy☆Boy: Side Story For Archive,ONA,1,3456
Captain Tsubasa: Ayaushi! Zen Nihon Jr.,Movie,1,2119
Caramel Honey,ONA,30,37963
Chuubyou Gekihatsu Boy,TV,11,38390
City Hunter: Ryou no Propose,OVA,1,30818
Deatte 5-byou de Battle,TV,12,43814
Digimon Adventure 02: The Beginning,Movie,1,49523
Dirty Pair: Bouryaku no 005-bin,OVA,1,1795
Dragon Ball Movie 1: Shen Long no Densetsu,Movie,1,502
Dragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa Nemurenai,Movie,1,903
Eguo,Movie,1,52909
Fortune Dogs,TV,39,3355
Future Card Buddyfight Battsu: All-Star Fight,TV,8,37611
Garo: Honoo no Kokuin - Home,Special,1,32415
Gene Diver,TV,56,4470
Girls & Panzer: Nihon Senshadou Renmei News,Special,2,32511
Gundam Build Fighters Try: Island Wars,Special,1,30533
Gundam Build Fighters: Battlogue,ONA,5,35567
Hanaukyou Maid-tai: La Verite,TV,12,649
Happy☆Lesson Advance,TV,13,261
Happy☆Lesson The Final,OVA,3,262
Hitohira,TV,12,1721
Home!,ONA,1,48577
Hyakka Ryouran: Samurai Girls,TV,12,8277
Inazuma Eleven Go Specials,Special,2,12585
Itoshi no Muco,TV,25,30651
1000-nen Joou: Queen Millennia,Movie,1,1549
Aoki Ryuusei SPT Layzner OVA,OVA,3,5755
Arcana Famiglia: Capriccio - stile Arcana Famiglia,OVA,1,15411
"Baka to Test to Shoukanjuu: Matsuri - Sentaku ni Yotte Tenkai ga Kawaru ""LIPS Eizou""",ONA,1,10431
Bakuretsu Tenshi: Infinity,OVA,1,2205
Bannou Bunka Neko-Musume,OVA,6,373
Bastard!! Ankoku no Hakaishin Part 2 (ONA),ONA,11,51366
Black Clover: Jump Festa 2016 Special,OVA,1,33950
Blood-C: Special Edition,Special,2,14117
Blue Seed Omake,Special,14,3620
Bubuki Buranki: Hoshi no Kyojin,TV,12,33041
Candy Boy Episode: EX01 - Mirai Yohouzu,OVA,1,5116
Cardfight!! Vanguard: will+Dress Season 2,TV,12,49820
Chirorin Mura Monogatari,TV,170,9119
Chocotto Sister,TV,24,1219
Chuunibyou demo Koi ga Shitai! Depth of Field: Ai to Nikushimi Gekijou,Special,7,15879
Code:Realize - Sousei no Himegimi - Set a Thief to Catch a Thief,OVA,1,37910
Digimon Adventure: 20-shuunen Memorial Story,ONA,5,41206
Doujin Work,TV,12,2166
Fireball Charming,TV,13,10348
Gamers!,TV,12,34280
Gurazeni Season 2,TV,12,37990
Haou Taikei Ryuu Knight: Adeu Legend,OVA,13,1849
Hidan no Aria: Butei ga Kitarite Onsen Kenshuu,Special,1,10604
Honoo no Alpenrose: Judy & Randy,TV,20,3807
Huyao Xiao Hongniang: Yue Hong 2,ONA,1,49718
I My Me! Strawberry Eggs,TV,13,509
Shinkansen Henkei Robo Shinkalion The Animation,TV,76,36531
Shinmai Maou no Testament Burst: Toujou Basara no Shigoku Heiwa na Nichijou,OVA,1,30365
Shinmai Maou no Testament Departures: Maria no Hizou Eizou,Special,1,39480
Shuumatsu no Izetta,TV,12,33433
Sore Ike! Anpanman,TV,,1960
Tansu Warashi.,Movie,1,10502
Tenchi Muyou!: Galaxy Police Mihoshi Space Adventure,OVA,1,2725
Tensei shitara Slime Datta Ken: Kanwa - Veldora Nikki,Special,1,39607
Tentai Kansoku,ONA,1,54009
Thermae Romae Specials,Special,2,12727
Viewtiful Joe,TV,51,278
Wan Jie Shen Zhu 2nd Season,ONA,48,41210
Youkai Watch Movie 2: Enma Daiou to Itsutsu no Monogatari da Nyan!,Movie,1,28257
Zettai Karen Children: Gentei Kaikin!! OVA Chou Sakidori Special!!,OVA,1,9127
Zhen Yang Wushen,ONA,14,55693
Kami Kuzu☆Idol,TV,10,50470
Karate Baka Ichidai,TV,47,7479
Kashimashi: Girl Meets Girl - Shoujo wa Shoujo ni Koi wo Shita,OVA,1,1654
"Keikenzumi na Kimi to, Keiken Zero na Ore ga, Otsukiai suru Hanashi.",TV,12,52990
Kidou Senshi Gundam: Dai 08 MS Shoutai - Miller's Report,Movie,1,83
Koutetsu Tenshi Kurumi,TV,24,554
Lupin III: Princess of the Breeze - Kakusareta Kuuchuu Toshi,Special,1,20141
Mahou Shoujo Lyrical Nanoha ViVid,TV,12,25939
Mahoutsukai Tai! (TV),TV,13,630
Mamahaha no Tsurego ga Motokano datta,TV,12,49470
"Maoyuu Maou Yuusha: Kono Monogatari wa, Niku dake de wa Nai no ja!",Special,1,17743
Masamune-kun no Revenge,TV,12,33487
Master Mosquiton,OVA,6,1805
Mitsuami no Kamisama,Movie,1,32461
Monkey Punch: Manga Katsudou Daishashin,TV,12,5343
Munto,OVA,1,1174
Nijiiro Days: Nijiiro Biyori,OVA,1,33181
Nourin,TV,12,18095
One Piece: Long Ring Long Land-hen,Special,1,32437
Osomatsu-kun (1988),TV,86,9883
Pokemon Omega Ruby & Alpha Sapphire: Mega Special Animation,ONA,1,28431
Re-Kan!,TV,13,25859
Sabu to Ichi Torimono Hikae,TV,52,5997
Seton Doubutsuki: Kuma no Ko Jacky,TV,26,4514
Shaman King: Flowers,TV,13,51673
Shi Cao Lao Long Bei Guan Yi E Long Zhi Ming,ONA,12,50421
Kaminaki Sekai no Kamisama Katsudou,TV,12,51693
Karasu Tengu Kabuto,TV,39,2243
Katsugeki/Touken Ranbu,TV,13,33018
Kikaider 01 The Animation,OVA,4,1768
"Kono Danshi, Uchuujin to Tatakaemasu.",OVA,1,11355
Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma na Hibi,Special,1,10948
Kyoto Teramachi Sanjou no Holmes,TV,12,37458
Loveless,TV,12,149
Mayonaka no Occult Koumuin,TV,12,37964
Mini Yuri,ONA,4,40369
Monster Farm: Legend e no Michi,TV,25,13201
Moyashimon: Kin Gekijou Deluxe,Special,4,3618
Nezha Chuanqi,TV,52,39936
Nijiyon Animation Specials,Special,3,54117
Panda Kopanda,Movie,2,2611
Pokemon Movie 06: Nanayo no Negaiboshi Jirachi,Movie,1,1121
Pretty All Friends Selection,TV,16,48859
Rosario to Vampire,TV,13,2993
Sankaku Mado no Sotogawa wa Yoru,TV,12,44387
Schwarzesmarken,TV,12,30806
Shin Don Chuck Monogatari,TV,73,23393
Ai to Yuuki no Pig Girl Tonde Buurin,TV,51,2041
Ai Yori Aoshi: Yumegatari,Special,1,6709
Aikatsu on Parade! (ONA),ONA,6,41555
Akame ga Kill! Recap,Special,1,26449
Anne no Nikki,Movie,1,3829
Ao no Exorcist Movie Special,Special,1,13677
Argonavis from BanG Dream!,TV,13,40677
Asobi ni Iku yo!: Asobi ni Oide,OVA,1,9618
Babylon,TV,12,37525
Boushoku no Berserk,TV,12,53439
Brave 10,TV,12,11241
Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu Picture Drama,Special,1,31145
Digimon Ghost Game,TV,67,49515
F,TV,31,6055
Gate Keepers 21,OVA,6,128
Go! Princess Precure Movie: Go! Go!! Gouka 3-bondate!!!,Movie,1,29868
Granblue Fantasy The Animation Season 2,TV,12,36587
Houkago no Pleiades (TV),TV,12,17919
Hyakko Extra,OVA,1,6958
Ikkitousen: Dragon Destiny,TV,12,1956
Jue Shi Wu Hun,ONA,,43626
Jungle Taitei: Yuuki ga Mirai wo Kaeru,Special,1,6909
Stella no Mahou Specials,Special,2,35522
To Heart 2 Adnext,OVA,2,9005
Uta∽Kata,TV,12,688
Wan Jie Shen Zhu,ONA,60,39191
Wellber no Monogatari: Sisters of Wellber Zwei,TV,13,3501
Witch Craft Works Specials,Special,6,23487
Yama no Susume: Kabe tte Kowakunai no?,Special,1,17341
Yuusha Exkaiser,TV,48,3325
Shin Tennis no Oujisama: U-17 World Cup,TV,13,50099
Shinmai Maou no Testament Specials,Special,6,30464
Shy,TV,12,53237
Sora no Otoshimono Final: Eternal My Master,Movie,1,12783
Tantei Opera Milky Holmes: Arsene Karei naru Yokubou,Special,1,36827
Tantei Opera Milky Holmes: Psycho no Aisatsu,Special,1,38540
Teekyuu 3,TV,12,20473
Uchi no Shishou wa Shippo ga Nai,TV,13,49533
Uchuu Senkan Yamato 2199: Tsuioku no Koukai,Special,1,23931
Utawarerumono: Tusukuru-koujo no Karei Naru Hibi,OVA,1,36777
Kaijin Kaihatsu-bu no Kuroitsu-san,TV,12,49385
Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie 2: UFO Shuurai! Tornado Daisakusen!!,Movie,1,3547
Kurogane Communication,TV,24,1660
Love Live! School Idol Project: μ's →NEXT LoveLive! 2014 - Endless Parade Makuai Drama,Special,3,25897
Maburaho,TV,24,193
Nagagutsu wo Haita Neko no Bouken,TV,26,4468
Nagato Yuki-chan no Shoushitsu,TV,16,26351
Nekopara,TV,12,38924
Night Head Genesis,TV,24,1243
Ningyo no Kizu,OVA,1,2017
Nintama Rantarou Movie: Ninjutsu Gakuen Zenin Shutsudou! no Dan,Movie,1,10114
number24,TV,12,39583
Ougon Bat,TV,52,3900
Oz no Mahoutsukai (TV),TV,52,2826
Recorder to Randoseru,OVA,2,14627
RPG Fudousan,TV,12,48363
Saikyou Bushouden: Sangoku Engi,TV,52,6902
Seikaisuru Kado,TV,12,32032
Sengoku Youko: Yonaoshi Kyoudai-hen,TV,13,56242
Shadowverse Flame,TV,50,50060
Shin Kyojin no Hoshi,TV,52,15875
Aho Girl,TV,12,34881
Alien 9,OVA,4,1177
Arifureta Shokugyou de Sekai Saikyou Specials,Special,2,40083
Bio Sekai Meisaku Gekijou,ONA,3,54782
Candy Candy (Movie),Movie,1,723
Candy Candy: Candy no Natsu Yasumi,Movie,1,2802
Canvas 2: Nijiiro no Sketch,TV,24,694
Cardfight!! Vanguard: Legion Mate-hen,TV,33,21729
Dragon Ball Movie 2: Majinjou no Nemurihime,Movie,1,891
Esper Mami,TV,119,3023
Fate/Grand Order: First Order,Special,1,34321
Futari wa Precure: Splash☆Star Movie - Tick Tack Kiki Ippatsu!,Movie,1,4124
Gunparade March: Arata Naru Kougunka,TV,12,266
Hamatora The Animation: Saishuukai Chokuzen! Mao ga Okuru,Special,1,23115
Higurashi no Naku Koro ni Sotsu,TV,15,48488
Hikari no Densetsu,TV,19,2224
Ichiban Ushiro no Daimaou,TV,12,7088
Jian Wang 3: Xia Gan Yi Dan Shen Jianxin,ONA,12,39419
Acchi wa Kocchi,Movie,1,22419
Akuma-kun (ONA),ONA,12,48425
Bakuten Shoot Beyblade 2002,TV,51,1669
Bonobono (TV),TV,48,4286
Candy Boy Episode: EX02 - Shiawase Kyouyuu Riron,Special,1,6479
Cardfight!! Vanguard (2018),TV,52,37476
Choujuu Kishin Dancougar,TV,38,2255
Code:Breaker,TV,13,11703
Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku,OVA,2,984
Duo Xuan Shi,ONA,15,51291
Fate/kaleid liner Prisma☆Illya Specials,Special,5,19109
Future Card Buddyfight,TV,64,19067
Gakuen Handsome,TV,12,33392
Ginga Patrol PJ,TV,26,11307
Grimm Douwa: Kin no Tori,Movie,1,3760
Hagure Yuusha no Aesthetica,TV,12,13161
Ikkitousen: Xtreme Xecutor,TV,12,7580
Sousei no Aquarion Evol,Special,1,30381
TaoTao Ehonkan Sekai Doubutsu Banashi,TV,52,2578
Temple,TV,12,54275
Urusei Yatsura Movie 4: Lum The Forever,Movie,1,1923
Ushinawareta Mirai wo Motomete,TV,12,21845
Ushinawareta Mirai wo Motomete: Ushinawareta Natsuyasumi wo Motomete,Special,1,31521
Wuxian Shijie,ONA,16,50432
Xi Xing Ji: Chongsheng Pian,ONA,12,51791
Kabukichou Sherlock OVA,OVA,6,41659
Kibou no Chikara: Otona Precure '23,TV,12,54716
Kidou Senkan Nadesico: The Prince of Darkness,Movie,1,219
Koi to Senkyo to Chocolate: Ikenai Hazuki-sensei,Special,1,18053
Long Riders!,TV,12,30652
Maison Ikkoku: Prelude - Meguru Haru no Sakura no You ni...,Special,1,3484
Matsugae wo Musubi,Movie,1,38130
Mini Sengoku Basara Ni: Tsukiyo no Katakura-kun,Special,7,9630
Monster Strike the Movie: Lucifer - Zetsubou no Yoake,Movie,1,41519
Needless+: Saint Lily Gakuen no Himitsu,Special,12,7322
Nijiiro Days: Houkago Special,Special,1,33102
Okusama ga Seitokaichou! Seitokaichou to Ofuro Asobi,OVA,1,31980
Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary,Special,16,10108
Qin Shi Mingyue: Junlin Tianxia,ONA,75,29936
Sekai Meisaku Douwa: Mori wa Ikiteiru,Movie,1,3751
Sekai Seifuku: Bouryaku no Zvezda - Shin Zvezda Daisakusen,Special,1,23459
Shaonu Qianxian: Renxing Xiao Juchang,ONA,24,40151
Juubee-chan: Lovely Gantai no Himitsu,TV,13,635
Kaleido Star: Good da yo! Goood!!,OVA,1,1501
Katekyou Hitman Reborn! x ēlDLIVE Special,Special,1,33740
Koihime†Musou,TV,12,4262
Machine-Doll wa Kizutsukanai Specials,Special,6,21415
Makai Senki Disgaea,TV,12,860
Midara na Ao-chan wa Benkyou ga Dekinai,TV,12,38778
Momotarou Densetsu,TV,51,11533
Monster Strike The Movie: Hajimari no Basho e,Movie,1,33724
Muhyo to Rouji no Mahouritsu Soudan Jimusho,TV,12,37487
Pokemon: Pichu to Pikachu,Movie,1,4793
Psychic Hero,TV,24,48273
Pyuu to Fuku! Jaguar,OVA,3,17933
Renai Flops,TV,12,51403
Samurai Giants,TV,46,9916
Sasami: Mahou Shoujo Club 2,TV,13,1882
Sengoku Majin Goushougun,TV,26,2510
Shelter,Movie,1,49197
3-gatsu no Lion Recap,Special,1,34647
3x3 Eyes,OVA,4,300
Aoki Densetsu Shoot! (Movie),Movie,1,2682
Aquarion Movie: Ippatsu Gyakuten-hen,Movie,1,6032
Arifureta Shokugyou de Sekai Saikyou,TV,13,36882
Azuki-chan,TV,117,1893
Azumanga Web Daiou,ONA,1,1593
Black Jack: Sora kara Kita Kodomo,OVA,1,6246
Boku wa Tomodachi ga Sukunai: Yaminabe wa Bishoujo ga Zannen na Nioi,OVA,1,10897
Cardfight!! Vanguard: overDress Season 2,TV,13,48862
Chibi Godzilla no Gyakushuu,TV,13,54644
Chinpui,TV,56,5908
Cooking Papa,TV,151,8123
Cop Craft,TV,12,38940
Crayon Shin-chan Movie 31: Chounouryoku Daikessen - Tobe Tobe Temakizushi,Movie,1,53810
D.C.: Da Capo,TV,26,62
Dokidoki! Precure,TV,49,16419
Eyeshield 21: Jump Festa 2005 Special,Special,1,6418
Freezing Vibration,TV,12,18001
Fresh Precure! Movie: Omocha no Kuni wa Himitsu ga Ippai!?,Movie,1,6527
Furusato Japan,Movie,1,3367
Ginga Tetsudou 999: Eien no Tabibito Emeraldas,Special,1,6734
Ginga Tetsudou Monogatari: Eien e no Bunkiten,TV,24,2717
Gokuu no Daibouken,TV,39,2687
Hand Maid May: Akiramemasen,Special,1,2217
Hi no Tori 2772: Ai no CosmoZone,Movie,1,2793
Highlander: The Search for Vengeance,Movie,1,2178
Houkago Saikoro Club,TV,12,38276
Hyakka Ryouran: Samurai Bride,TV,12,15377
Ikkitousen: Great Guardians,TV,12,4196
Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,TV,10,41623
Jigoku Sensei Nube (Movie),Movie,1,8208
Shin Tenchi Muyou! Specials,Special,6,8767
Soukou Kihei Votoms: Genei-hen,OVA,6,8017
Soushin Shoujo Matoi,TV,12,33668
Starmyu 2nd Season Special,Special,1,35774
Super Seisyun Brothers,TV,14,19841
Sword Art Online II,TV,24,21881
Tayutama: Kiss on My Deity,TV,12,5734
Teppen!!!!!!!!!!!!!!!,TV,12,50760
To Heart 2 AD Plus,OVA,2,4804
Tokyo Ravens: Kon ga Oshiete Moshi Agemasu! Maru Wakari Tokyo Ravens,ONA,3,23405
Tottoko Hamtarou Hai!,TV,77,13679
Visual Prison,TV,12,48567
Wanwan Celepoo Soreyuke! Tetsunoshin,TV,51,4101
Xiyou Ji: Zai Shi Yao Wang,Movie,1,45654
Youjo Shenki,ONA,12,34742
Yu☆Gi☆Oh! Arc-V,TV,148,21639
Shinmai Maou no Testament,TV,12,23233
Shinzou Ningen Casshern,TV,35,4810
Shirayuki Hime no Densetsu,TV,52,3809
Sirius no Densetsu,Movie,1,2029
Sore Ike! Anpanman: Mija to Mahou no Lamp,Movie,1,29901
Spider Riders: Yomigaeru Taiyou,TV,26,2620
Tailenders,Movie,1,6162
Tales of Symphonia The Animation: Kaette Kita Kratos-sensei no Private Lesson,Special,1,8908
Tales of Symphonia The Animation: Kratos-sensei no Private Lesson,Special,1,3954
Tenkuu Shinpan,ONA,12,43690
Tesagure! Bukatsumono,TV,12,19919
Toriko 3D: Kaimaku Gourmet Adventure!!,Movie,1,10074
Tsukipro The Animation,TV,13,34474
Tsukumogami Kashimasu,TV,12,36654
Zhan Qiannian,ONA,16,51517
Kamisama Minarai: Himitsu no Cocotama,TV,139,31044
Kanojo ga Flag wo Oraretara: Christmas? Sonna Mono ga Boku ni Tsuuyou Suru to Omou no ka?,OVA,1,24451
Kidou Senshi Gundam MS IGLOO: Mokushiroku 0079,OVA,3,1916
Kidou Senshi Gundam ZZ,TV,47,86
Kodomo no Jikan (TV),TV,12,2403
Kono Minikuku mo Utsukushii Sekai,TV,12,146
"Kono Naka ni Hitori, Imouto ga Iru!: Ani, Imouto, Koibito",OVA,1,15609
Kono Yo no Hate de Koi wo Utau Shoujo YU-NO: Mugen no Heiretsu Sekai,Special,1,39846
Mahou Shoujo-tai Arusu the Adventure,OVA,6,3991
Mahoutsukai ni Taisetsu na Koto,TV,12,273
Makai Senki Disgaea: Welcome to Netherworld,Special,1,6741
Mini Sengoku Basara: Chousokabe-kun to Mouri-kun,Special,7,7857
Mini Van,TV,37,18391
Mizu no Kotoba,Special,1,2235
Moero! Top Striker,TV,49,3438
Mushishi Recap,Special,1,39738
Nagato Yuki-chan no Shoushitsu: Owarenai Natsuyasumi,OVA,1,30379
Namiuchigiwa no Muromi-san: Pangea Chou Tairiku no Muromi-san,OVA,1,17855
Ningyo no Mori,OVA,1,2016
Okashi na Tensei,TV,12,52611
One Piece: Taose! Kaizoku Ganzack,OVA,1,466
"Onegai☆Teacher: Marie, Ai no Gekijou",Special,1,7474
Penguin Musume♥Heart,ONA,22,4136
Pretty Rhythm: Dear My Future,TV,51,12863
Akage no Anne: Green Gables e no Michi,Movie,1,8950
Akihabara Dennou-gumi: 2011-nen no Natsuyasumi,Movie,1,2289
Arslan Senki (TV): Arsen 4-koma Gekijou,Special,8,30953
C³: Rinkan Gakkou Confusion!,Special,1,12505
Choujikuu Seiki Orguss 02,OVA,6,2090
Code:Breaker OVA,OVA,3,15633
Cutie Honey F,TV,39,1853
Dragon Ball Specials,Special,2,2520
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV Episode 0,Special,1,52357
Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai - Kuro Sakura no Heya,Special,1,36833
Gaishi Dizun,ONA,52,55694
Hanyou no Yashahime: Sengoku Otogizoushi,TV,24,41911
Haunted Junction,TV,12,646
Hibike! Wadaiko,OVA,1,26111
Hiiro no Kakera,TV,13,12461
Human Bug Daigaku,TV,12,53012
Hurricane Live! 2032,Special,6,5043
Inazuma Eleven: Ares no Tenbin,TV,26,33733
Jaku-Chara Tomozaki-kun Specials,Special,2,45604
Jiu Chen Fengyun Lu,ONA,40,55864
Afro Samurai Pilot,Special,1,27939
Ani*Kuri15,Special,15,2832
Arad Senki: Slap Up Party,TV,26,4657
Asu no Yoichi!,TV,12,4999
B-Project: Zecchou*Emotion,TV,12,36483
Bastard!! Ankoku no Hakaishin,OVA,6,404
Black Fox,Movie,1,37498
Blue Drop: Tenshi-tachi no Gikyoku,TV,13,2964
Cardfight!! Vanguard G: Stride Gate-hen,TV,24,32802
Chuukou Ikkan!! Kimetsu Gakuen Monogatari: Valentine-hen,ONA,4,47398
Crayon Shin-chan Gaiden: Alien vs. Shinnosuke,ONA,13,33661
Doraemon (2005) Specials,Special,,35686
Dorami & Doraemons: Robot School's Seven Mysteries,Movie,1,2646
Dragon Ball Z Movie 03: Chikyuu Marugoto Choukessen,Movie,1,896
Dragon Drive,TV,38,296
Full Moon wo Sagashite: Kawaii Kawaii Daibouken,Special,1,1996
Future Card Buddyfight Hundred,TV,50,30039
Grenadier: Hohoemi no Senshi,TV,12,297
Hand Maid May,TV,10,318
Harukanaru Toki no Naka de 3: Kurenai no Tsuki,Special,1,3227
Hentai Ouji to Warawanai Neko.: Henneko BBS,Special,13,21541
Hiiro no Kakera: Totsugeki! Tonari no Ikemenzu,OVA,1,16928
Jungle Taitei: Susume Leo!,TV,26,2565
Sore Ike! Anpanman: Dadandan to Futago no Hoshi,Movie,1,17213
Sore Ike! Anpanman: Roll to Laura Ukigumojou no Himitsu,Movie,1,17219
Soukou Kihei Votoms: Big Battle,OVA,1,2584
Strike Witches: 501 Butai Hasshin Shimasu! Movie,Movie,1,39987
Super Robot Taisen OG: Divine Wars - Sorezore no Michi,Special,1,4075
Teekyuu 2,TV,12,18121
Tokyo Mew Mew New ♡ 2nd Season,TV,12,53097
Tonagura!,TV,13,1218
Uchuu Senkan Yamato: Aratanaru Tabidachi,Special,1,3071
Watashi no Yuri wa Oshigoto desu!,TV,12,51817
Weiß Kreuz,TV,25,447
Wu Geng Ji 4th Season Part 2,ONA,18,52680
Wu Nao Monu,ONA,15,55731
Xing Wushen Jue 2nd Season,ONA,40,51941
Yakyuukyou no Uta,TV,25,10554
Youjo Senki: Senkyou Houkoku,Special,1,34904
Youkai Watch: Shadow Side,TV,49,37324
Kanon Kazahana,Special,1,704
Kidou Senshi Gundam: Tekketsu no Orphans - Tokubetsu-hen,TV,9,51569
Kindaichi Shounen no Jikenbo: Shinigami Byouin Satsujin Jiken,Special,1,21701
Koukaku Kidoutai Nyuumon Arise,TV,26,22013
Megumi no Daigo: Kyuukoku no Orange,TV,23,53848
Mirai Shounen Conan: Kyodaiki Gigant no Fukkatsu,Movie,1,2614
Netoge no Yome wa Onnanoko ja Nai to Omotta?,TV,12,31404
Norimono Oukoku BuBu ChaCha,TV,26,4054
Nurarihyon no Mago: Sennen Makyou Recaps,Special,2,11083
Panyo Panyo Di Gi Charat,TV,48,1597
Papuwa,TV,26,2501
Re:Stage! Dream Days♪,TV,12,38009
Redline Pilot,Special,1,11483
Renmei Kuugun Koukuu Mahou Ongakutai Luminous Witches,TV,12,38006
Sheng Shi Zhuang Niang,ONA,20,37209
Kamen no Ninja Akakage,TV,23,13769
Kerokero Chime,TV,30,2074
Lu Shidai 2nd Season,ONA,13,32543
Mach GoGoGo,TV,52,1445
Nishi no Yoki Majo: Astraea Testament,TV,13,942
Ooyukiumi no Kaina,TV,11,50864
"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken",TV,12,25099
Overlord: Ple Ple Pleiades 4,ONA,13,48897
Oyayubi Hime Monogatari,TV,26,2783
Princess Lover!,TV,12,6201
Pure-tou no Nakama-tachi,TV,26,3201
Qin Shi Mingyue: Tian Xing Jiu Ge,ONA,60,36732
Sanrio Danshi,TV,12,34839
Seireitsukai no Blade Dance,TV,12,22877
4 Ju Aein,ONA,10,55725
Ai Tenshi Densetsu Wedding Peach DX,OVA,4,1957
Baka to Test to Shoukanjuu Mini Anime,Special,1,36250
Battle Spirits: Burning Soul,TV,51,27737
Bouken Ou Beet Excellion,TV,25,1123
Code Geass: Fukkatsu no Lelouch Picture Drama,Special,2,40315
Di Gi Charat Ohanami Special,Special,4,1755
Digimon Xros Wars,TV,30,8624
Fabre-sensei wa Meitantei,TV,26,5088
Fatal Fury 2: The New Battle,Special,1,1800
Genshiken Nidaime Specials,Special,4,19889
Gift: Eternal Rainbow - Ki no Saka Ryokan Kiki Ippatsu!!,Special,1,2784
Haikyuu!! Quest Picture Drama,OVA,3,31675
Hikyou Tanken Fam & Ihrlie,OVA,4,1181
Hiyokoi (2012),Special,3,15895
Hoshizora e Kakaru Hashi,TV,12,10079
Jiu Tian Xuan Di Jue,ONA,40,49873
Spriggan,Movie,1,420
Time Bokan Series: Yatterman,TV,108,3008
Tokyo Babylon,OVA,2,1043
Uchuu Senkan Yamato (Movie),Movie,1,711
Ultraman,ONA,13,36871
Viper's Creed,TV,12,5505
Wangu Shenhua,ONA,,52623
Xing Hai Qishi,ONA,7,44410
Yakusoku no Nanaya Matsuri,ONA,1,37970
Yu☆Gi☆Oh! VRAINS,TV,120,34866
Sore Ike! Anpanman: Black Nose to Mahou no Uta,Movie,1,9007
Souten no Ken,TV,22,1541
